2020-07-09 13:08:59 --> authentication --> login --> login -->  --> 
2020-07-09 13:43:46 --> performance_planning --> insert --> year -->  --> 2020
2020-07-09 13:43:46 --> performance_planning --> insert --> performance_type_id -->  --> 1
2020-07-09 13:43:46 --> performance_planning --> insert --> date_from -->  --> 2020-07-09
2020-07-09 13:43:46 --> performance_planning --> insert --> date_to -->  --> 2020-07-31
2020-07-09 13:43:46 --> performance_planning --> insert --> status_id -->  --> 1
2020-07-09 13:43:46 --> performance_planning --> insert --> notes -->  --> test
2020-07-09 13:43:46 --> performance_planning --> insert --> template_id -->  --> 2
2020-07-09 13:43:46 --> performance_planning --> insert --> filter_by -->  --> 1
2020-07-09 13:43:46 --> performance_planning --> insert --> filter_id -->  --> 1,2
2020-07-09 13:43:46 --> performance_planning --> insert --> user_id -->  --> 57
2020-07-09 13:43:46 --> performance_planning --> insert --> planning_id -->  --> 1
2020-07-09 13:45:53 --> performance_planning --> insert --> year -->  --> 2020
2020-07-09 13:45:53 --> performance_planning --> insert --> performance_type_id -->  --> 1
2020-07-09 13:45:53 --> performance_planning --> insert --> date_from -->  --> 2020-07-09
2020-07-09 13:45:53 --> performance_planning --> insert --> date_to -->  --> 2020-07-31
2020-07-09 13:45:53 --> performance_planning --> insert --> status_id -->  --> 1
2020-07-09 13:45:53 --> performance_planning --> insert --> notes -->  --> test
2020-07-09 13:45:53 --> performance_planning --> insert --> template_id -->  --> 2
2020-07-09 13:45:53 --> performance_planning --> insert --> filter_by -->  --> 1
2020-07-09 13:45:53 --> performance_planning --> insert --> filter_id -->  --> 1,2
2020-07-09 13:45:53 --> performance_planning --> insert --> user_id -->  --> 57
2020-07-09 13:45:54 --> performance_planning --> insert --> planning_id -->  --> 1
2020-07-09 13:50:10 --> performance_planning --> insert --> year -->  --> 2020
2020-07-09 13:50:10 --> performance_planning --> insert --> performance_type_id -->  --> 1
2020-07-09 13:50:10 --> performance_planning --> insert --> date_from -->  --> 2020-07-01
2020-07-09 13:50:10 --> performance_planning --> insert --> date_to -->  --> 2020-07-31
2020-07-09 13:50:10 --> performance_planning --> insert --> status_id -->  --> 1
2020-07-09 13:50:10 --> performance_planning --> insert --> notes -->  --> test
2020-07-09 13:50:10 --> performance_planning --> insert --> template_id -->  --> 2
2020-07-09 13:50:10 --> performance_planning --> insert --> filter_by -->  --> 1
2020-07-09 13:50:10 --> performance_planning --> insert --> filter_id -->  --> 1,2
2020-07-09 13:50:10 --> performance_planning --> insert --> user_id -->  --> 57
2020-07-09 13:50:10 --> performance_planning --> insert --> planning_id -->  --> 1
2020-07-09 17:34:12 --> performance_planning_manage --> update --> filter_id --> 1,2 --> 2,1
2020-07-09 17:48:06 --> scorecard --> insert --> scorecard -->  --> Grow The Business
2020-07-09 17:48:06 --> scorecard --> insert --> status_id -->  --> 1
2020-07-09 17:52:48 --> performance_planning --> insert --> year -->  --> 2020
2020-07-09 17:52:48 --> performance_planning --> insert --> performance_type_id -->  --> 1
2020-07-09 17:52:48 --> performance_planning --> insert --> date_from -->  --> 2020-07-01
2020-07-09 17:52:49 --> performance_planning --> insert --> date_to -->  --> 2020-07-31
2020-07-09 17:52:49 --> performance_planning --> insert --> status_id -->  --> 1
2020-07-09 17:52:49 --> performance_planning --> insert --> notes -->  --> test
2020-07-09 17:52:49 --> performance_planning --> insert --> template_id -->  --> 2
2020-07-09 17:52:49 --> performance_planning --> insert --> filter_by -->  --> 1
2020-07-09 17:52:49 --> performance_planning --> insert --> filter_id -->  --> 1,2
2020-07-09 17:52:49 --> performance_planning --> insert --> user_id -->  --> 57
2020-07-09 17:52:49 --> performance_planning --> insert --> planning_id -->  --> 1
2020-07-09 17:52:57 --> performance_planning --> insert --> year -->  --> 2020
2020-07-09 17:52:57 --> performance_planning --> insert --> performance_type_id -->  --> 1
2020-07-09 17:52:57 --> performance_planning --> insert --> date_from -->  --> 2020-07-01
2020-07-09 17:52:57 --> performance_planning --> insert --> date_to -->  --> 2020-07-31
2020-07-09 17:52:57 --> performance_planning --> insert --> status_id -->  --> 1
2020-07-09 17:52:57 --> performance_planning --> insert --> notes -->  --> test
2020-07-09 17:52:57 --> performance_planning --> insert --> template_id -->  --> 2
2020-07-09 17:52:57 --> performance_planning --> insert --> filter_by -->  --> 1
2020-07-09 17:52:57 --> performance_planning --> insert --> filter_id -->  --> 1,2
2020-07-09 17:52:58 --> performance_planning --> insert --> user_id -->  --> 57
2020-07-09 17:52:58 --> performance_planning --> insert --> planning_id -->  --> 2
2020-07-09 17:54:22 --> performance_planning --> insert --> year -->  --> 2020
2020-07-09 17:54:22 --> performance_planning --> insert --> performance_type_id -->  --> 1
2020-07-09 17:54:22 --> performance_planning --> insert --> date_from -->  --> 2020-07-01
2020-07-09 17:54:22 --> performance_planning --> insert --> date_to -->  --> 2020-07-31
2020-07-09 17:54:22 --> performance_planning --> insert --> status_id -->  --> 1
2020-07-09 17:54:22 --> performance_planning --> insert --> notes -->  --> test
2020-07-09 17:54:23 --> performance_planning --> insert --> template_id -->  --> 2
2020-07-09 17:54:23 --> performance_planning --> insert --> filter_by -->  --> 1
2020-07-09 17:54:23 --> performance_planning --> insert --> filter_id -->  --> 1,2
2020-07-09 17:54:23 --> performance_planning --> insert --> user_id -->  --> 57
2020-07-09 17:54:23 --> performance_planning --> insert --> planning_id -->  --> 3
2020-07-09 17:55:03 --> performance_planning --> insert --> year -->  --> 2020
